Call Id,Agent,Date,Time,Topic,Answered (Y/N),Resolved,Speed of answer in seconds,AvgTalkDuration,Satisfaction rating,DateTime
ID3580,Diane,2021-03-04,10:19:12,Streaming,Y,Y,90.0,120.0,4.0,2021-03-04 10:19:12
ID3581,Dan,2021-03-04,10:30:43,Streaming,Y,Y,90.0,233.0,3.0,2021-03-04 10:30:43
ID3582,Greg,2021-03-04,10:30:43,Admin Support,N,N,68.0,226.0,3.0,2021-03-04 10:30:43
ID3583,Jim,2021-03-04,10:43:41,Streaming,Y,Y,74.0,210.0,3.0,2021-03-04 10:43:41
ID3584,Martha,2021-03-04,10:43:41,Streaming,N,N,68.0,226.0,3.0,2021-03-04 10:43:41
ID3585,Diane,2021-03-04,10:59:31,Technical Support,Y,N,101.0,145.0,4.0,2021-03-04 10:59:31
ID3586,Joe,2021-03-04,10:59:31,Admin Support,N,N,68.0,226.0,3.0,2021-03-04 10:59:31
ID3587,Greg,2021-03-04,11:09:36,Contract related,Y,Y,105.0,334.0,4.0,2021-03-04 11:09:36
ID3588,Stewart,2021-03-04,11:09:36,Streaming,Y,Y,11.0,129.0,1.0,2021-03-04 11:09:36
ID3589,Becky,2021-03-04,11:11:02,Admin Support,N,N,68.0,226.0,3.0,2021-03-04 11:11:02
ID3590,Diane,2021-03-04,11:11:02,Technical Support,Y,Y,89.0,303.0,3.0,2021-03-04 11:11:02
ID3591,Becky,2021-03-04,11:32:38,Contract related,Y,Y,90.0,143.0,3.0,2021-03-04 11:32:38
ID3592,Becky,2021-03-04,11:32:38,Technical Support,Y,Y,106.0,280.0,5.0,2021-03-04 11:32:38
ID3593,Greg,2021-03-04,11:36:58,Technical Support,Y,Y,113.0,212.0,4.0,2021-03-04 11:36:58
ID3594,Jim,2021-03-04,11:36:58,Streaming,Y,Y,44.0,181.0,5.0,2021-03-04 11:36:58
ID3595,Becky,2021-03-04,12:00:00,Payment related,Y,Y,50.0,80.0,3.0,2021-03-04 12:00:00
ID3596,Jim,2021-03-04,12:00:00,Contract related,Y,Y,111.0,282.0,4.0,2021-03-04 12:00:00
ID3597,Joe,2021-03-04,12:14:24,Admin Support,Y,Y,46.0,142.0,1.0,2021-03-04 12:14:24
ID3598,Dan,2021-03-04,12:14:24,Streaming,Y,Y,96.0,164.0,5.0,2021-03-04 12:14:24
ID3599,Greg,2021-03-04,12:46:05,Payment related,Y,Y,102.0,172.0,3.0,2021-03-04 12:46:05
ID3600,Martha,2021-03-04,12:46:05,Contract related,Y,N,30.0,311.0,5.0,2021-03-04 12:46:05
ID3601,Stewart,2021-03-04,13:09:07,Streaming,Y,Y,91.0,329.0,5.0,2021-03-04 13:09:07
ID3602,Greg,2021-03-04,13:09:07,Technical Support,Y,Y,111.0,281.0,4.0,2021-03-04 13:09:07
ID3603,Greg,2021-03-04,13:36:29,Streaming,N,N,68.0,226.0,3.0,2021-03-04 13:36:29
ID3604,Diane,2021-03-04,13:36:29,Streaming,Y,Y,99.0,183.0,4.0,2021-03-04 13:36:29
ID3605,Joe,2021-03-04,13:40:48,Technical Support,Y,Y,125.0,46.0,3.0,2021-03-04 13:40:48
ID3606,Joe,2021-03-04,13:40:48,Payment related,Y,Y,11.0,373.0,3.0,2021-03-04 13:40:48
ID3607,Martha,2021-03-04,14:16:48,Contract related,Y,Y,79.0,53.0,2.0,2021-03-04 14:16:48
ID3608,Stewart,2021-03-04,14:16:48,Technical Support,Y,Y,92.0,267.0,1.0,2021-03-04 14:16:48
ID3609,Dan,2021-03-04,14:49:55,Technical Support,N,N,68.0,226.0,3.0,2021-03-04 14:49:55
ID3610,Joe,2021-03-04,14:49:55,Streaming,Y,Y,119.0,322.0,3.0,2021-03-04 14:49:55
ID3611,Jim,2021-03-04,15:00:00,Technical Support,Y,Y,15.0,276.0,4.0,2021-03-04 15:00:00
ID3612,Jim,2021-03-04,15:00:00,Technical Support,Y,Y,15.0,134.0,4.0,2021-03-04 15:00:00
ID3613,Martha,2021-03-04,15:30:14,Admin Support,Y,Y,61.0,406.0,5.0,2021-03-04 15:30:14
ID3614,Joe,2021-03-04,15:30:14,Contract related,Y,Y,92.0,261.0,3.0,2021-03-04 15:30:14
ID3615,Joe,2021-03-04,15:36:00,Streaming,Y,N,69.0,133.0,4.0,2021-03-04 15:36:00
ID3616,Becky,2021-03-04,15:36:00,Payment related,Y,Y,32.0,386.0,3.0,2021-03-04 15:36:00
ID3617,Diane,2021-03-04,15:36:00,Payment related,Y,Y,119.0,273.0,4.0,2021-03-04 15:36:00
ID3618,Diane,2021-03-04,15:36:00,Contract related,Y,N,11.0,309.0,4.0,2021-03-04 15:36:00
ID3619,Greg,2021-03-04,16:06:14,Technical Support,Y,Y,81.0,173.0,4.0,2021-03-04 16:06:14
ID3620,Becky,2021-03-04,16:06:14,Streaming,Y,Y,23.0,31.0,3.0,2021-03-04 16:06:14
ID3621,Greg,2021-03-04,16:17:46,Streaming,Y,Y,54.0,47.0,2.0,2021-03-04 16:17:46
ID3622,Martha,2021-03-04,16:17:46,Streaming,Y,Y,61.0,344.0,5.0,2021-03-04 16:17:46
ID3623,Diane,2021-03-04,16:30:43,Technical Support,Y,Y,62.0,243.0,4.0,2021-03-04 16:30:43
ID3624,Martha,2021-03-04,16:30:43,Payment related,Y,Y,105.0,358.0,4.0,2021-03-04 16:30:43
ID3625,Dan,2021-03-04,16:36:29,Contract related,N,N,68.0,226.0,3.0,2021-03-04 16:36:29
ID3626,Becky,2021-03-04,16:36:29,Contract related,Y,Y,83.0,352.0,4.0,2021-03-04 16:36:29
ID3627,Dan,2021-03-04,16:56:38,Streaming,Y,Y,31.0,169.0,4.0,2021-03-04 16:56:38
ID3628,Jim,2021-03-04,16:56:38,Payment related,Y,N,57.0,297.0,1.0,2021-03-04 16:56:38
ID3629,Greg,2021-03-04,17:15:22,Contract related,Y,Y,54.0,259.0,5.0,2021-03-04 17:15:22
ID3630,Jim,2021-03-04,17:15:22,Contract related,Y,N,91.0,344.0,5.0,2021-03-04 17:15:22
ID3631,Martha,2021-03-04,17:22:34,Contract related,Y,Y,96.0,44.0,1.0,2021-03-04 17:22:34
ID3632,Stewart,2021-03-04,17:22:34,Technical Support,N,N,68.0,226.0,3.0,2021-03-04 17:22:34
ID3633,Becky,2021-03-04,17:25:26,Admin Support,Y,Y,46.0,272.0,4.0,2021-03-04 17:25:26
ID3634,Martha,2021-03-04,17:25:26,Admin Support,Y,Y,94.0,315.0,4.0,2021-03-04 17:25:26
ID3635,Becky,2021-03-04,17:39:50,Streaming,Y,Y,48.0,355.0,4.0,2021-03-04 17:39:50
ID3636,Jim,2021-03-04,17:39:50,Technical Support,Y,Y,38.0,224.0,3.0,2021-03-04 17:39:50
ID3637,Becky,2021-03-05,10:24:58,Payment related,Y,N,98.0,59.0,5.0,2021-03-05 10:24:58
ID3638,Becky,2021-03-05,10:24:58,Admin Support,Y,Y,59.0,322.0,5.0,2021-03-05 10:24:58
ID3639,Diane,2021-03-05,10:46:34,Technical Support,Y,Y,18.0,255.0,4.0,2021-03-05 10:46:34
ID3640,Diane,2021-03-05,10:46:34,Streaming,Y,Y,118.0,41.0,2.0,2021-03-05 10:46:34
ID3641,Greg,2021-03-05,10:52:19,Payment related,Y,Y,97.0,34.0,4.0,2021-03-05 10:52:19
ID3642,Jim,2021-03-05,10:52:19,Technical Support,Y,Y,41.0,240.0,3.0,2021-03-05 10:52:19
ID3643,Greg,2021-03-05,11:15:22,Streaming,Y,Y,24.0,283.0,3.0,2021-03-05 11:15:22
ID3644,Becky,2021-03-05,11:15:22,Streaming,Y,Y,112.0,59.0,3.0,2021-03-05 11:15:22
ID3645,Martha,2021-03-05,11:24:00,Technical Support,Y,Y,104.0,155.0,2.0,2021-03-05 11:24:00
ID3646,Diane,2021-03-05,11:24:00,Payment related,Y,N,117.0,131.0,4.0,2021-03-05 11:24:00
ID3647,Jim,2021-03-05,11:44:10,Technical Support,Y,Y,51.0,262.0,4.0,2021-03-05 11:44:10
ID3648,Becky,2021-03-05,11:44:10,Admin Support,Y,Y,62.0,359.0,4.0,2021-03-05 11:44:10
ID3649,Diane,2021-03-05,12:11:31,Payment related,N,N,68.0,226.0,3.0,2021-03-05 12:11:31
ID3650,Stewart,2021-03-05,12:11:31,Technical Support,Y,Y,56.0,259.0,4.0,2021-03-05 12:11:31
ID3651,Joe,2021-03-05,12:31:41,Contract related,Y,Y,72.0,95.0,4.0,2021-03-05 12:31:41
ID3652,Jim,2021-03-05,12:31:41,Technical Support,Y,Y,115.0,289.0,1.0,2021-03-05 12:31:41
ID3653,Joe,2021-03-05,12:41:46,Admin Support,Y,N,118.0,180.0,3.0,2021-03-05 12:41:46
ID3654,Stewart,2021-03-05,12:41:46,Payment related,Y,Y,98.0,151.0,3.0,2021-03-05 12:41:46
ID3655,Diane,2021-03-05,12:47:31,Streaming,Y,Y,112.0,107.0,4.0,2021-03-05 12:47:31
ID3656,Stewart,2021-03-05,12:47:31,Technical Support,Y,Y,75.0,203.0,1.0,2021-03-05 12:47:31
ID3657,Becky,2021-03-05,12:50:24,Payment related,Y,Y,34.0,113.0,3.0,2021-03-05 12:50:24
ID3658,Jim,2021-03-05,12:50:24,Admin Support,N,N,68.0,226.0,3.0,2021-03-05 12:50:24
ID3659,Stewart,2021-03-05,13:26:24,Payment related,Y,Y,111.0,330.0,4.0,2021-03-05 13:26:24
ID3660,Martha,2021-03-05,13:26:24,Streaming,Y,Y,81.0,175.0,4.0,2021-03-05 13:26:24
ID3661,Joe,2021-03-05,13:42:14,Technical Support,Y,Y,16.0,158.0,3.0,2021-03-05 13:42:14
ID3662,Dan,2021-03-05,13:42:14,Payment related,Y,Y,75.0,193.0,3.0,2021-03-05 13:42:14
ID3663,Becky,2021-03-05,14:13:55,Streaming,Y,Y,11.0,408.0,4.0,2021-03-05 14:13:55
ID3664,Dan,2021-03-05,14:13:55,Payment related,Y,Y,65.0,284.0,3.0,2021-03-05 14:13:55
ID3665,Stewart,2021-03-05,14:22:34,Contract related,Y,Y,36.0,254.0,3.0,2021-03-05 14:22:34
ID3666,Jim,2021-03-05,14:22:34,Payment related,Y,Y,28.0,217.0,2.0,2021-03-05 14:22:34
ID3667,Jim,2021-03-05,15:15:50,Admin Support,Y,Y,34.0,264.0,4.0,2021-03-05 15:15:50
ID3668,Becky,2021-03-05,15:15:50,Streaming,N,N,68.0,226.0,3.0,2021-03-05 15:15:50
ID3669,Becky,2021-03-05,15:51:50,Streaming,Y,Y,105.0,210.0,4.0,2021-03-05 15:51:50
ID3670,Stewart,2021-03-05,15:51:50,Payment related,N,N,68.0,226.0,3.0,2021-03-05 15:51:50
ID3671,Stewart,2021-03-05,15:54:43,Contract related,Y,Y,23.0,78.0,1.0,2021-03-05 15:54:43
ID3672,Stewart,2021-03-05,15:54:43,Streaming,Y,N,74.0,211.0,1.0,2021-03-05 15:54:43
ID3673,Stewart,2021-03-05,16:10:34,Contract related,Y,Y,19.0,304.0,4.0,2021-03-05 16:10:34
ID3674,Diane,2021-03-05,16:10:34,Streaming,Y,Y,102.0,241.0,4.0,2021-03-05 16:10:34
ID3675,Joe,2021-03-05,16:13:26,Streaming,Y,N,16.0,246.0,3.0,2021-03-05 16:13:26
ID3676,Joe,2021-03-05,16:13:26,Contract related,Y,Y,56.0,71.0,5.0,2021-03-05 16:13:26
ID3677,Joe,2021-03-05,16:16:19,Streaming,Y,Y,22.0,230.0,2.0,2021-03-05 16:16:19
ID3678,Joe,2021-03-05,16:16:19,Technical Support,Y,Y,68.0,270.0,4.0,2021-03-05 16:16:19
ID3679,Martha,2021-03-05,16:20:38,Technical Support,Y,Y,103.0,340.0,4.0,2021-03-05 16:20:38
ID3680,Joe,2021-03-05,16:20:38,Technical Support,N,N,68.0,226.0,3.0,2021-03-05 16:20:38
ID3681,Stewart,2021-03-05,16:20:38,Technical Support,Y,Y,74.0,262.0,3.0,2021-03-05 16:20:38
ID3682,Stewart,2021-03-05,16:20:38,Admin Support,Y,Y,72.0,193.0,3.0,2021-03-05 16:20:38
ID3683,Diane,2021-03-05,16:23:31,Streaming,Y,Y,44.0,284.0,3.0,2021-03-05 16:23:31
ID3684,Joe,2021-03-05,16:23:31,Contract related,Y,Y,118.0,223.0,3.0,2021-03-05 16:23:31
ID3685,Dan,2021-03-05,17:31:12,Payment related,Y,N,102.0,129.0,5.0,2021-03-05 17:31:12
ID3686,Greg,2021-03-05,17:31:12,Technical Support,Y,Y,116.0,330.0,2.0,2021-03-05 17:31:12
ID3687,Jim,2021-03-05,17:34:05,Streaming,N,N,68.0,226.0,3.0,2021-03-05 17:34:05
ID3688,Jim,2021-03-05,17:34:05,Contract related,Y,N,116.0,200.0,5.0,2021-03-05 17:34:05
ID3689,Becky,2021-03-05,17:52:48,Admin Support,Y,Y,29.0,197.0,2.0,2021-03-05 17:52:48
ID3690,Stewart,2021-03-05,17:52:48,Streaming,N,N,68.0,226.0,3.0,2021-03-05 17:52:48
ID3691,Martha,2021-03-06,09:00:00,Technical Support,Y,Y,73.0,80.0,4.0,2021-03-06 09:00:00
ID3692,Stewart,2021-03-06,09:00:00,Payment related,Y,Y,85.0,135.0,5.0,2021-03-06 09:00:00
ID3693,Diane,2021-03-06,09:51:50,Admin Support,Y,Y,22.0,301.0,3.0,2021-03-06 09:51:50
ID3694,Jim,2021-03-06,09:51:50,Contract related,Y,Y,29.0,81.0,3.0,2021-03-06 09:51:50
ID3695,Becky,2021-03-06,10:00:29,Contract related,Y,Y,56.0,147.0,5.0,2021-03-06 10:00:29
ID3696,Martha,2021-03-06,10:00:29,Admin Support,Y,Y,93.0,348.0,3.0,2021-03-06 10:00:29
ID3697,Greg,2021-03-06,10:17:46,Streaming,Y,Y,85.0,364.0,5.0,2021-03-06 10:17:46
ID3698,Martha,2021-03-06,10:17:46,Payment related,N,N,68.0,226.0,3.0,2021-03-06 10:17:46
ID3699,Greg,2021-03-06,10:17:46,Streaming,Y,Y,69.0,163.0,5.0,2021-03-06 10:17:46
ID3700,Becky,2021-03-06,10:17:46,Contract related,Y,Y,66.0,207.0,2.0,2021-03-06 10:17:46
ID3701,Joe,2021-03-06,10:40:48,Payment related,Y,Y,117.0,396.0,3.0,2021-03-06 10:40:48
ID3702,Dan,2021-03-06,10:40:48,Payment related,Y,Y,71.0,192.0,1.0,2021-03-06 10:40:48
ID3703,Martha,2021-03-06,10:45:07,Admin Support,Y,Y,23.0,305.0,4.0,2021-03-06 10:45:07
ID3704,Joe,2021-03-06,10:45:07,Admin Support,N,N,68.0,226.0,3.0,2021-03-06 10:45:07
ID3705,Dan,2021-03-06,11:02:24,Technical Support,Y,Y,116.0,52.0,4.0,2021-03-06 11:02:24
ID3706,Jim,2021-03-06,11:02:24,Contract related,Y,Y,52.0,406.0,4.0,2021-03-06 11:02:24
ID3707,Martha,2021-03-06,11:21:07,Admin Support,Y,Y,106.0,112.0,5.0,2021-03-06 11:21:07
ID3708,Joe,2021-03-06,11:21:07,Contract related,N,N,68.0,226.0,3.0,2021-03-06 11:21:07
ID3709,Martha,2021-03-06,11:25:26,Admin Support,Y,Y,48.0,201.0,1.0,2021-03-06 11:25:26
ID3710,Dan,2021-03-06,11:25:26,Payment related,Y,Y,93.0,398.0,2.0,2021-03-06 11:25:26
ID3711,Martha,2021-03-06,11:28:19,Payment related,Y,Y,106.0,54.0,5.0,2021-03-06 11:28:19
ID3712,Joe,2021-03-06,11:28:19,Streaming,N,N,68.0,226.0,3.0,2021-03-06 11:28:19
ID3713,Becky,2021-03-06,12:07:12,Admin Support,Y,Y,33.0,292.0,4.0,2021-03-06 12:07:12
ID3714,Joe,2021-03-06,12:07:12,Admin Support,Y,Y,18.0,150.0,5.0,2021-03-06 12:07:12
ID3715,Joe,2021-03-06,12:18:43,Technical Support,Y,Y,118.0,336.0,4.0,2021-03-06 12:18:43
ID3716,Martha,2021-03-06,12:18:43,Payment related,N,N,68.0,226.0,3.0,2021-03-06 12:18:43
ID3717,Stewart,2021-03-06,12:46:05,Admin Support,Y,Y,55.0,211.0,3.0,2021-03-06 12:46:05
ID3718,Greg,2021-03-06,12:46:05,Contract related,N,N,68.0,226.0,3.0,2021-03-06 12:46:05
ID3719,Jim,2021-03-06,13:22:05,Admin Support,Y,Y,35.0,222.0,3.0,2021-03-06 13:22:05
ID3720,Joe,2021-03-06,13:22:05,Streaming,Y,Y,10.0,262.0,2.0,2021-03-06 13:22:05
ID3721,Jim,2021-03-06,13:32:10,Contract related,Y,Y,114.0,196.0,3.0,2021-03-06 13:32:10
ID3722,Jim,2021-03-06,13:32:10,Streaming,Y,Y,85.0,121.0,4.0,2021-03-06 13:32:10
ID3723,Greg,2021-03-06,13:42:14,Contract related,N,N,68.0,226.0,3.0,2021-03-06 13:42:14
ID3724,Becky,2021-03-06,13:42:14,Admin Support,Y,Y,84.0,366.0,3.0,2021-03-06 13:42:14
ID3725,Jim,2021-03-06,13:46:34,Technical Support,N,N,68.0,226.0,3.0,2021-03-06 13:46:34
ID3726,Greg,2021-03-06,13:46:34,Streaming,Y,Y,73.0,132.0,3.0,2021-03-06 13:46:34
ID3727,Becky,2021-03-06,13:49:26,Admin Support,Y,Y,22.0,285.0,4.0,2021-03-06 13:49:26
ID3728,Diane,2021-03-06,13:49:26,Admin Support,Y,Y,102.0,209.0,5.0,2021-03-06 13:49:26
ID3729,Diane,2021-03-06,14:25:26,Streaming,Y,Y,14.0,199.0,3.0,2021-03-06 14:25:26
ID3730,Greg,2021-03-06,14:25:26,Admin Support,N,N,68.0,226.0,3.0,2021-03-06 14:25:26
ID3731,Becky,2021-03-06,14:28:19,Streaming,N,N,68.0,226.0,3.0,2021-03-06 14:28:19
ID3732,Jim,2021-03-06,14:28:19,Payment related,Y,Y,66.0,190.0,1.0,2021-03-06 14:28:19
ID3733,Becky,2021-03-06,16:10:34,Contract related,Y,Y,57.0,203.0,5.0,2021-03-06 16:10:34
ID3734,Dan,2021-03-06,16:10:34,Payment related,Y,Y,40.0,317.0,4.0,2021-03-06 16:10:34
ID3735,Jim,2021-03-06,16:27:50,Contract related,Y,Y,90.0,168.0,4.0,2021-03-06 16:27:50
ID3736,Diane,2021-03-06,16:27:50,Technical Support,Y,Y,74.0,84.0,4.0,2021-03-06 16:27:50
ID3737,Diane,2021-03-06,16:32:10,Streaming,Y,Y,65.0,389.0,3.0,2021-03-06 16:32:10
ID3738,Jim,2021-03-06,16:32:10,Payment related,Y,Y,125.0,42.0,5.0,2021-03-06 16:32:10
ID3739,Diane,2021-03-06,16:35:02,Contract related,N,N,68.0,226.0,3.0,2021-03-06 16:35:02
ID3740,Dan,2021-03-06,16:35:02,Technical Support,Y,N,71.0,362.0,5.0,2021-03-06 16:35:02
ID3741,Stewart,2021-03-06,16:40:48,Contract related,Y,Y,37.0,121.0,1.0,2021-03-06 16:40:48
ID3742,Greg,2021-03-06,16:40:48,Technical Support,Y,Y,119.0,379.0,4.0,2021-03-06 16:40:48
ID3743,Martha,2021-03-06,16:49:26,Admin Support,Y,Y,22.0,83.0,4.0,2021-03-06 16:49:26
ID3744,Dan,2021-03-06,16:49:26,Technical Support,Y,Y,76.0,72.0,5.0,2021-03-06 16:49:26
ID3745,Greg,2021-03-06,17:15:22,Admin Support,N,N,68.0,226.0,3.0,2021-03-06 17:15:22
ID3746,Martha,2021-03-06,17:15:22,Streaming,Y,N,125.0,296.0,5.0,2021-03-06 17:15:22
ID3747,Diane,2021-03-06,17:18:14,Payment related,Y,N,34.0,233.0,1.0,2021-03-06 17:18:14
ID3748,Diane,2021-03-06,17:18:14,Admin Support,Y,Y,121.0,388.0,3.0,2021-03-06 17:18:14
ID3749,Diane,2021-03-06,17:22:34,Technical Support,N,N,68.0,226.0,3.0,2021-03-06 17:22:34
ID3750,Greg,2021-03-06,17:22:34,Payment related,N,N,68.0,226.0,3.0,2021-03-06 17:22:34
ID3751,Martha,2021-03-06,17:22:34,Streaming,Y,Y,17.0,122.0,1.0,2021-03-06 17:22:34
ID3752,Dan,2021-03-06,17:22:34,Contract related,Y,Y,65.0,323.0,1.0,2021-03-06 17:22:34
ID3753,Stewart,2021-03-07,09:59:02,Technical Support,Y,Y,65.0,267.0,5.0,2021-03-07 09:59:02
ID3754,Jim,2021-03-07,09:59:02,Payment related,N,N,68.0,226.0,3.0,2021-03-07 09:59:02
ID3755,Martha,2021-03-07,10:01:55,Payment related,Y,Y,96.0,406.0,1.0,2021-03-07 10:01:55
ID3756,Diane,2021-03-07,10:01:55,Contract related,Y,Y,23.0,414.0,4.0,2021-03-07 10:01:55
ID3757,Martha,2021-03-07,10:58:05,Technical Support,N,N,68.0,226.0,3.0,2021-03-07 10:58:05
ID3758,Joe,2021-03-07,10:58:05,Admin Support,N,N,68.0,226.0,3.0,2021-03-07 10:58:05
ID3759,Jim,2021-03-07,12:01:26,Payment related,Y,Y,105.0,120.0,4.0,2021-03-07 12:01:26
ID3760,Dan,2021-03-07,12:01:26,Admin Support,N,N,68.0,226.0,3.0,2021-03-07 12:01:26
ID3761,Jim,2021-03-07,12:07:12,Streaming,Y,Y,42.0,116.0,5.0,2021-03-07 12:07:12
ID3762,Jim,2021-03-07,12:07:12,Admin Support,Y,Y,79.0,127.0,4.0,2021-03-07 12:07:12
ID3763,Diane,2021-03-07,12:21:36,Contract related,N,N,68.0,226.0,3.0,2021-03-07 12:21:36
ID3764,Martha,2021-03-07,12:21:36,Payment related,Y,Y,35.0,62.0,5.0,2021-03-07 12:21:36
ID3765,Martha,2021-03-07,12:33:07,Payment related,Y,Y,70.0,404.0,4.0,2021-03-07 12:33:07
ID3766,Becky,2021-03-07,12:33:07,Admin Support,Y,Y,104.0,388.0,4.0,2021-03-07 12:33:07
ID3767,Greg,2021-03-07,13:06:14,Admin Support,Y,Y,103.0,131.0,3.0,2021-03-07 13:06:14
ID3768,Greg,2021-03-07,13:06:14,Streaming,N,N,68.0,226.0,3.0,2021-03-07 13:06:14
ID3769,Becky,2021-03-07,13:20:38,Payment related,Y,Y,22.0,379.0,3.0,2021-03-07 13:20:38
ID3770,Stewart,2021-03-07,13:20:38,Contract related,Y,Y,48.0,350.0,2.0,2021-03-07 13:20:38
ID3771,Becky,2021-03-07,13:40:48,Payment related,N,N,68.0,226.0,3.0,2021-03-07 13:40:48
ID3772,Stewart,2021-03-07,13:40:48,Technical Support,Y,Y,12.0,152.0,3.0,2021-03-07 13:40:48
ID3773,Joe,2021-03-07,13:46:34,Technical Support,Y,Y,16.0,276.0,3.0,2021-03-07 13:46:34
ID3774,Joe,2021-03-07,13:46:34,Contract related,Y,Y,116.0,241.0,2.0,2021-03-07 13:46:34
ID3775,Greg,2021-03-07,13:52:19,Admin Support,N,N,68.0,226.0,3.0,2021-03-07 13:52:19
ID3776,Greg,2021-03-07,13:52:19,Admin Support,Y,Y,25.0,143.0,2.0,2021-03-07 13:52:19
ID3777,Greg,2021-03-07,13:53:46,Admin Support,Y,Y,30.0,275.0,4.0,2021-03-07 13:53:46
ID3778,Joe,2021-03-07,13:53:46,Technical Support,N,N,68.0,226.0,3.0,2021-03-07 13:53:46
ID3779,Jim,2021-03-07,14:35:31,Technical Support,Y,Y,29.0,235.0,2.0,2021-03-07 14:35:31
ID3780,Jim,2021-03-07,14:35:31,Payment related,Y,Y,23.0,196.0,4.0,2021-03-07 14:35:31
ID3781,Stewart,2021-03-07,14:42:43,Contract related,Y,Y,11.0,310.0,5.0,2021-03-07 14:42:43
ID3782,Martha,2021-03-07,14:42:43,Contract related,Y,Y,114.0,156.0,3.0,2021-03-07 14:42:43
ID3783,Jim,2021-03-07,15:25:55,Streaming,Y,Y,27.0,53.0,3.0,2021-03-07 15:25:55
ID3784,Dan,2021-03-07,15:25:55,Streaming,Y,Y,64.0,207.0,3.0,2021-03-07 15:25:55
ID3785,Becky,2021-03-07,15:30:14,Admin Support,Y,Y,59.0,220.0,2.0,2021-03-07 15:30:14
ID3786,Martha,2021-03-07,15:30:14,Technical Support,N,N,68.0,226.0,3.0,2021-03-07 15:30:14
ID3787,Joe,2021-03-07,15:36:00,Payment related,Y,Y,10.0,206.0,5.0,2021-03-07 15:36:00
ID3788,Martha,2021-03-07,15:36:00,Admin Support,Y,Y,84.0,100.0,2.0,2021-03-07 15:36:00
ID3789,Diane,2021-03-07,15:59:02,Contract related,N,N,68.0,226.0,3.0,2021-03-07 15:59:02
ID3790,Jim,2021-03-07,15:59:02,Admin Support,N,N,68.0,226.0,3.0,2021-03-07 15:59:02
ID3791,Dan,2021-03-07,16:24:58,Admin Support,N,N,68.0,226.0,3.0,2021-03-07 16:24:58
ID3792,Greg,2021-03-07,16:24:58,Admin Support,Y,N,56.0,67.0,5.0,2021-03-07 16:24:58
ID3793,Diane,2021-03-07,16:43:41,Technical Support,N,N,68.0,226.0,3.0,2021-03-07 16:43:41
ID3794,Jim,2021-03-07,16:43:41,Payment related,Y,Y,119.0,389.0,4.0,2021-03-07 16:43:41
ID3795,Diane,2021-03-07,16:46:34,Streaming,Y,Y,19.0,143.0,3.0,2021-03-07 16:46:34
ID3796,Jim,2021-03-07,16:46:34,Contract related,Y,Y,96.0,321.0,4.0,2021-03-07 16:46:34
ID3797,Joe,2021-03-07,16:58:05,Admin Support,Y,Y,13.0,97.0,5.0,2021-03-07 16:58:05
ID3798,Becky,2021-03-07,16:58:05,Admin Support,Y,N,22.0,349.0,5.0,2021-03-07 16:58:05
ID3799,Stewart,2021-03-07,17:15:22,Streaming,N,N,68.0,226.0,3.0,2021-03-07 17:15:22
ID3800,Dan,2021-03-07,17:15:22,Technical Support,N,N,68.0,226.0,3.0,2021-03-07 17:15:22
ID3801,Dan,2021-03-08,09:07:12,Admin Support,Y,Y,43.0,204.0,3.0,2021-03-08 09:07:12
ID3802,Martha,2021-03-08,09:07:12,Contract related,Y,Y,39.0,239.0,2.0,2021-03-08 09:07:12
ID3803,Diane,2021-03-08,09:57:36,Technical Support,Y,Y,26.0,99.0,5.0,2021-03-08 09:57:36
ID3804,Becky,2021-03-08,09:57:36,Streaming,Y,Y,27.0,254.0,2.0,2021-03-08 09:57:36
ID3805,Diane,2021-03-08,10:24:58,Payment related,Y,Y,72.0,420.0,5.0,2021-03-08 10:24:58
ID3806,Dan,2021-03-08,10:24:58,Contract related,Y,Y,77.0,31.0,4.0,2021-03-08 10:24:58
ID3807,Martha,2021-03-08,10:29:17,Admin Support,Y,Y,119.0,51.0,3.0,2021-03-08 10:29:17
ID3808,Diane,2021-03-08,10:29:17,Contract related,Y,Y,30.0,113.0,4.0,2021-03-08 10:29:17
ID3809,Becky,2021-03-08,10:36:29,Payment related,Y,Y,112.0,226.0,4.0,2021-03-08 10:36:29
ID3810,Jim,2021-03-08,10:36:29,Admin Support,Y,Y,34.0,317.0,2.0,2021-03-08 10:36:29
ID3811,Greg,2021-03-08,11:19:41,Technical Support,Y,Y,99.0,85.0,3.0,2021-03-08 11:19:41
ID3812,Greg,2021-03-08,11:19:41,Admin Support,N,N,68.0,226.0,3.0,2021-03-08 11:19:41
ID3813,Jim,2021-03-08,11:22:34,Admin Support,Y,Y,40.0,168.0,4.0,2021-03-08 11:22:34
ID3814,Martha,2021-03-08,11:22:34,Streaming,Y,Y,55.0,198.0,3.0,2021-03-08 11:22:34
ID3815,Greg,2021-03-08,12:23:02,Admin Support,Y,Y,79.0,85.0,3.0,2021-03-08 12:23:02
ID3816,Greg,2021-03-08,12:23:02,Technical Support,Y,Y,67.0,231.0,3.0,2021-03-08 12:23:02
ID3817,Stewart,2021-03-08,12:25:55,Admin Support,Y,Y,68.0,67.0,4.0,2021-03-08 12:25:55
ID3818,Joe,2021-03-08,12:25:55,Streaming,Y,N,69.0,388.0,5.0,2021-03-08 12:25:55
